Ticket #,date_time, $ ,Customer Name,job_name_clean,job code,material_clean,final_direction,Year,Truck #_clean,tax_exempt,id_truck,id_mat,material,id_cust,Trucksize
171841,2026-03-05T11:51:00,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,broken concrete,IN,2026,CS002,N,17,11.0,Broken Concrete,106,Axle 4_5
171842,2026-03-05T12:15:00,$500.00 ,Don Wartko Construction,Brecksville,Brecksville,slop,IN,2026,TK057,N,65,23.0,Slop,49,Hydrovac
171843,2026-03-05T12:24:00,$120.00 ,Mike Coates Construction Co.,RTA,RTA,other clean hard fill,IN,2026,MIKE111,N,207,18.0,Other Clean Hard Fill,88,TriAxle
171844,2026-03-05T13:19:00,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,broken concrete,IN,2026,CS002,N,17,11.0,Broken Concrete,106,Axle 4_5
171845,2026-03-05T13:40:00,$120.00 ,Mike Coates Construction Co.,RTA,RTA,other clean hard fill,IN,2026,MIKE111,N,207,18.0,Other Clean Hard Fill,88,TriAxle
171846,2026-03-05T13:56:00,$165.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,other clean hard fill,IN,2026,DEV11,N,49,18.0,Other Clean Hard Fill,93,Axle 4_5
171847,2026-03-05T14:34:00,$500.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,slop,IN,2026,MILHYD,N,253,23.0,Slop,89,Hydrovac
171848,2026-03-05T14:47:00,$500.00 ,Don Wartko Construction,Brecksville,Brecksville,slop,IN,2026,TK057,N,65,23.0,Slop,49,Hydrovac
171849,2026-03-05T14:56:00,$500.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,slop,IN,2026,MIL9117,N,247,23.0,Slop,89,Hydrovac
171850,2026-03-05T14:57:00,$120.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,other clean hard fill,IN,2026,HEL2,N,252,18.0,Other Clean Hard Fill,89,TriAxle
171851,2026-03-05T15:47:00,$275.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,broken asphalt,IN,2026,DEV11,N,49,10.0,Broken Asphalt,93,Axle 4_5
171852,2026-03-05T16:21:00,$165.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,other clean hard fill,IN,2026,DEV10,N,48,18.0,Other Clean Hard Fill,93,Axle 4_5
171853,2026-03-05T16:30:00,$165.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,other clean hard fill,IN,2026,DEV5,N,54,18.0,Other Clean Hard Fill,93,Axle 4_5
171854,2026-03-06T08:09:00,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 331 W.73rd St.,VA Hospital - 331 W.73rd St.,other clean hard fill,IN,2026,SEITZ03,N,215,18.0,Other Clean Hard Fill,95,TriAxle
171855,2026-03-06T08:31:00,$165.00 ,"North Coast Concrete, Inc.",VA Hospital - 331 W.73rd St.,VA Hospital - 331 W.73rd St.,other clean hard fill,IN,2026,SEITZ05,N,254,18.0,Other Clean Hard Fill,95,Axle 4_5
171856,2026-03-06T09:33:00,$120.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,broken concrete,IN,2026,HEL2,N,252,11.0,Broken Concrete,89,TriAxle
171857,2026-03-06T09:34:00,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 331 W.73rd St.,VA Hospital - 331 W.73rd St.,other clean hard fill,IN,2026,SEITZ03,N,215,18.0,Other Clean Hard Fill,95,TriAxle
171858,2026-03-06T09:46:00,$165.00 ,"North Coast Concrete, Inc.",VA Hospital - 331 W.73rd St.,VA Hospital - 331 W.73rd St.,other clean hard fill,IN,2026,SEITZ05,N,254,18.0,Other Clean Hard Fill,95,Axle 4_5
171859,2026-03-06T10:35:00,$120.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,broken concrete,IN,2026,HEL2,N,252,11.0,Broken Concrete,89,TriAxle
171860,2026-03-06T10:40:00,$500.00 ,Don Wartko Construction,Brecksville,Brecksville,slop,IN,2026,TK057,N,65,23.0,Slop,49,Hydrovac
171861,2026-03-06T10:54:00,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 331 W.73rd St.,VA Hospital - 331 W.73rd St.,other clean hard fill,IN,2026,SEITZ03,N,215,18.0,Other Clean Hard Fill,95,TriAxle
171862,2026-03-06T11:09:00,$165.00 ,"North Coast Concrete, Inc.",VA Hospital - 331 W.73rd St.,VA Hospital - 331 W.73rd St.,other clean hard fill,IN,2026,SEITZ05,N,254,18.0,Other Clean Hard Fill,95,Axle 4_5
171863,2026-03-06T11:21:00,$75.00 ,"Middleton Mechanical, LLC",Job #3853,Job #3853,other clean hard fill,IN,2026,OHIO1,N,242,18.0,Other Clean Hard Fill,87,Axle 1
171864,2026-03-06T12:28:00,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 331 W.73rd St.,VA Hospital - 331 W.73rd St.,other clean hard fill,IN,2026,SEITZ03,N,215,18.0,Other Clean Hard Fill,95,TriAxle
171865,2026-03-06T12:29:00,$500.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,slop,IN,2026,MIL9117,N,247,23.0,Slop,89,Hydrovac
171866,2026-03-06T12:57:00,$75.00 ,"Middleton Mechanical, LLC",Job #3853,Job #3853,other clean hard fill,IN,2026,OHIO1,N,242,18.0,Other Clean Hard Fill,87,Axle 1
171867,2026-03-06T13:01:00,$165.00 ,"North Coast Concrete, Inc.",VA Hospital - 331 W.73rd St.,VA Hospital - 331 W.73rd St.,other clean hard fill,IN,2026,SEITZ05,N,254,18.0,Other Clean Hard Fill,95,Axle 4_5
171868,2026-03-06T13:49:00,$500.00 ,Don Wartko Construction,Broadview Hts.,Broadview Hts.,slop,IN,2026,TK094,N,71,23.0,Slop,49,Hydrovac
171869,2026-03-06T14:15:00,$500.00 ,Don Wartko Construction,Broadview Hts.,Broadview Hts.,slop,IN,2026,TK064,N,66,23.0,Slop,49,Hydrovac
171870,2026-03-06T15:09:00,$500.00 ,Don Wartko Construction,Brecksville,Brecksville,slop,IN,2026,TK057,N,65,23.0,Slop,49,Hydrovac
171871,2026-03-09T08:14:00,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 3311 W.73rd St.,VA Hospital - 3311 W.73rd St.,other clean hard fill,IN,2026,SEITZ02,N,255,18.0,Other Clean Hard Fill,95,TriAxle
171872,2026-03-09T08:25:00,$165.00 ,"North Coast Concrete, Inc.",Day Dr. - Parma,Day Dr. - Parma,other clean hard fill,IN,2026,SEITZ05,N,254,18.0,Other Clean Hard Fill,95,Axle 4_5
171873,2026-03-09T09:43:00,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 3311 W.73rd St.,VA Hospital - 3311 W.73rd St.,other clean hard fill,IN,2026,SEITZ02,N,255,18.0,Other Clean Hard Fill,95,TriAxle
171874,2026-03-09T09:49:00,$165.00 ,"North Coast Concrete, Inc.",Day Dr. - Parma,Day Dr. - Parma,other clean hard fill,IN,2026,SEITZ05,N,254,18.0,Other Clean Hard Fill,95,Axle 4_5
171875,2026-03-09T10:19:00,$75.00 ,"Middleton Mechanical, LLC",Job #3853,Job #3853,broken concrete,IN,2026,OHIO1,N,242,11.0,Broken Concrete,87,Axle 1
171876,2026-03-09T10:44:00,$75.00 ,"Middleton Mechanical, LLC",Job #3853,Job #3853,broken concrete,IN,2026,OHIO1,N,242,11.0,Broken Concrete,87,Axle 1
171877,2026-03-09T11:03:00,$165.00 ,"North Coast Concrete, Inc.",Day Dr. - Parma,Day Dr. - Parma,other clean hard fill,IN,2026,SEITZ05,N,254,18.0,Other Clean Hard Fill,95,Axle 4_5
171878,2026-03-09T11:08:00,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 3311 W.73rd St.,VA Hospital - 3311 W.73rd St.,other clean hard fill,IN,2026,SEITZ02,N,255,18.0,Other Clean Hard Fill,95,TriAxle
171879,2026-03-09T12:04:00,$500.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,slop,IN,2026,MIL9117,N,247,23.0,Slop,89,Hydrovac
171880,2026-03-09T12:16:00,$500.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,slop,IN,2026,SJS4,N,256,23.0,Slop,89,Hydrovac
171881,2026-03-09T12:18:00,$165.00 ,"North Coast Concrete, Inc.",Day Dr. - Parma,Day Dr. - Parma,other clean hard fill,IN,2026,SEITZ05,N,254,18.0,Other Clean Hard Fill,95,Axle 4_5
171882,2026-03-09T12:22:00,$75.00 ,"Middleton Mechanical, LLC",Job #3853,Job #3853,other clean hard fill,IN,2026,OHIO1,N,242,18.0,Other Clean Hard Fill,87,Axle 1
171883,2026-03-09T12:31:00,$500.00 ,Don Wartko Construction,Brecksville,Brecksville,slop,IN,2026,TK057,N,65,23.0,Slop,49,Hydrovac
171884,2026-03-09T12:35:00,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 3311 W.73rd St.,VA Hospital - 3311 W.73rd St.,other clean hard fill,IN,2026,SEITZ02,N,255,18.0,Other Clean Hard Fill,95,TriAxle
171885,2026-03-09T13:10:00,$120.00 ,North Coast Paving,Yard - Woodhill,Yard - Woodhill,other clean hard fill,IN,2026,NCPAV07,N,257,18.0,Other Clean Hard Fill,96,TriAxle
171886,2026-03-09T13:33:00,$165.00 ,"North Coast Concrete, Inc.",Day Dr. - Parma,Day Dr. - Parma,other clean hard fill,IN,2026,SEITZ05,N,254,18.0,Other Clean Hard Fill,95,Axle 4_5
171887,2026-03-09T14:01:00,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 3311 W.73rd St.,VA Hospital - 3311 W.73rd St.,other clean hard fill,IN,2026,SEITZ02,N,255,18.0,Other Clean Hard Fill,95,TriAxle
171888,2026-03-09T14:09:00,$120.00 ,Don Wartko Construction,Brecksville,Brecksville,other clean hard fill,IN,2026,TK084,N,68,18.0,Other Clean Hard Fill,49,TriAxle
171889,2026-03-09T14:10:00,$500.00 ,Don Wartko Construction,Broadview Hts.,Broadview Hts.,slop,IN,2026,TK094,N,71,23.0,Slop,49,Hydrovac
171890,2026-03-09T14:13:00,$120.00 ,North Coast Paving,Yard - Woodhill,Yard - Woodhill,other clean hard fill,IN,2026,NCPAV07,N,257,18.0,Other Clean Hard Fill,96,TriAxle
171891,2026-03-09T14:17:00,$75.00 ,"Middleton Mechanical, LLC",Job #3853,Job #3853,other clean hard fill,IN,2026,OHIO1,N,242,18.0,Other Clean Hard Fill,87,Axle 1
171892,2026-03-09T14:48:00,$500.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,slop,IN,2026,SJS4,N,256,23.0,Slop,89,Hydrovac
171893,2026-03-09T14:48:00,$120.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,other clean hard fill,IN,2026,HEL2,N,252,18.0,Other Clean Hard Fill,89,TriAxle
171894,2026-03-09T15:10:00,$75.00 ,"Middleton Mechanical, LLC",Job #3853,Job #3853,other clean hard fill,IN,2026,OHIO1,N,242,18.0,Other Clean Hard Fill,87,Axle 1
171895,2026-03-10T07:23:00,$330.00 ,MREX,Warrior Club-Garden Bar (2776),2776,#57 recycled concrete,OUT,2026,DEV3,N,52,6.0,#57 Recycled Concrete,93,Axle 4_5
171896,2026-03-10T07:58:00,$165.00 ,MREX,HKK Multifamily (2774),2774,rubble,IN,2026,JDH05,N,88,19.0,Rubble,93,Axle 4_5
171897,2026-03-10T08:14:00,$165.00 ,MREX,HKK Multifamily (2774),2774,rubble,IN,2026,JDH04,N,87,19.0,Rubble,93,Axle 4_5
171898,2026-03-10T08:16:00,$120.00 ,"North Coast Concrete, Inc.",Day Dr. - Parma,Day Dr. - Parma,other clean hard fill,IN,2026,SEITZ04,N,258,18.0,Other Clean Hard Fill,95,TriAxle
171899,2026-03-10T08:23:00,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 3311 W.73rd St.,VA Hospital - 3311 W.73rd St.,other clean hard fill,IN,2026,SEITZ02,N,255,18.0,Other Clean Hard Fill,95,TriAxle
171900,2026-03-10T08:27:00,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill,IN,2026,DON08,N,208,18.0,Other Clean Hard Fill,106,Axle 4_5
171901,2026-03-10T08:53:00,$66.00 ,MREX,Warrior Club-Garden Bar (2776),2776,sand (pre-screened),IN,2026,DEV3,N,52,,,93,Axle 4_5
171902,2026-03-10T08:54:00,$330.00 ,MREX,Warrior Club-Garden Bar (2776),2776,#57 recycled concrete,OUT,2026,DEV3,N,52,6.0,#57 Recycled Concrete,93,Axle 4_5
171903,2026-03-10T09:10:00,$165.00 ,MREX,HKK Multifamily (2774),2774,rubble,IN,2026,CS002,N,17,19.0,Rubble,93,Axle 4_5
171904,2026-03-10T09:19:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,JDH05,N,88,11.0,Broken Concrete,93,Axle 4_5
171905,2026-03-10T09:29:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,JDH04,N,87,11.0,Broken Concrete,93,Axle 4_5
171906,2026-03-10T09:44:00,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 3311 W.73rd St.,VA Hospital - 3311 W.73rd St.,other clean hard fill,IN,2026,SEITZ02,N,255,18.0,Other Clean Hard Fill,95,TriAxle
171907,2026-03-10T09:46:00,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill,IN,2026,DON08,N,208,18.0,Other Clean Hard Fill,106,Axle 4_5
171908,2026-03-10T09:48:00,$120.00 ,"North Coast Concrete, Inc.",Day Dr. - Parma,Day Dr. - Parma,other clean hard fill,IN,2026,SEITZ04,N,258,18.0,Other Clean Hard Fill,95,TriAxle
171909,2026-03-10T10:03:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,PRATT804,N,154,11.0,Broken Concrete,93,Axle 4_5
171910,2026-03-10T10:17:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,PRATT806,N,156,11.0,Broken Concrete,93,Axle 4_5
171911,2026-03-10T10:28:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,CS002,N,17,11.0,Broken Concrete,93,Axle 4_5
171912,2026-03-10T10:32:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,JDH05,N,88,11.0,Broken Concrete,93,Axle 4_5
171913,2026-03-10T10:32:00,$66.00 ,MREX,Warrior Club-Garden Bar (2776),2776,sand (pre-screened),IN,2026,DEV3,N,52,,,93,Axle 4_5
171914,2026-03-10T10:33:00,$330.00 ,MREX,Warrior Club-Garden Bar (2776),2776,#57 recycled concrete,OUT,2026,DEV3,N,52,6.0,#57 Recycled Concrete,93,Axle 4_5
171915,2026-03-10T10:48:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,JDH04,N,87,11.0,Broken Concrete,93,Axle 4_5
171916,2026-03-10T11:01:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,PRATT804,N,154,11.0,Broken Concrete,93,Axle 4_5
171917,2026-03-10T11:05:00,$120.00 ,"North Coast Concrete, Inc.",Day Dr. - Parma,Day Dr. - Parma,other clean hard fill,IN,2026,SEITZ04,N,258,18.0,Other Clean Hard Fill,95,TriAxle
171918,2026-03-10T11:10:00,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill,IN,2026,DON08,N,208,18.0,Other Clean Hard Fill,106,Axle 4_5
171919,2026-03-10T11:36:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,JDH05,N,88,11.0,Broken Concrete,93,Axle 4_5
171920,2026-03-10T11:37:00,$75.00 ,Petty Group LLC,Thistledown Racino (7542),7542,broken concrete,IN,2026,PG7088,N,259,11.0,Broken Concrete,106,Axle 1
171921,2026-03-10T11:43:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,JDH04,N,87,11.0,Broken Concrete,93,Axle 4_5
171922,2026-03-10T11:46:00,$75.00 ,"Middleton Mechanical, LLC",Job #3853,Job #3853,broken concrete,IN,2026,OHIO1,N,242,11.0,Broken Concrete,87,Axle 1
171923,2026-03-10T11:50:00,$500.00 ,Don Wartko Construction,Brecksville,Brecksville,slop,IN,2026,TK057,N,65,23.0,Slop,49,Hydrovac
171924,2026-03-10T12:02:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,CS002,N,17,11.0,Broken Concrete,93,Axle 4_5
171925,2026-03-10T12:05:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,PRATT806,N,156,11.0,Broken Concrete,93,Axle 4_5
171926,2026-03-10T12:19:00,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 3311 W.73rd St.,VA Hospital - 3311 W.73rd St.,other clean hard fill,IN,2026,SEITZ02,N,255,18.0,Other Clean Hard Fill,95,TriAxle
171927,2026-03-10T12:30:00,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill,IN,2026,DON08,N,208,18.0,Other Clean Hard Fill,106,Axle 4_5
171928,2026-03-10T12:34:00,$66.00 ,MREX,Warrior Club-Garden Bar (2776),2776,sand (pre-screened),IN,2026,DEV3,N,52,,,93,Axle 4_5
171929,2026-03-10T12:41:00,$120.00 ,North Coast Paving,Yard - Woodhill,Yard - Woodhill,other clean hard fill,IN,2026,NCPAV07,N,257,18.0,Other Clean Hard Fill,96,TriAxle
171930,2026-03-10T12:42:00,$120.00 ,"North Coast Concrete, Inc.",Day Dr. - Parma,Day Dr. - Parma,other clean hard fill,IN,2026,SEITZ04,N,258,18.0,Other Clean Hard Fill,95,TriAxle
171931,2026-03-10T12:42:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,JDH04,N,87,11.0,Broken Concrete,93,Axle 4_5
171932,2026-03-10T12:51:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,JDH05,N,88,11.0,Broken Concrete,93,Axle 4_5
171933,2026-03-10T13:06:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,CS002,N,17,11.0,Broken Concrete,93,Axle 4_5
171934,2026-03-10T13:17:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,PRATT806,N,156,11.0,Broken Concrete,93,Axle 4_5
171935,2026-03-10T13:37:00,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 3311 W.73rd St.,VA Hospital - 3311 W.73rd St.,other clean hard fill,IN,2026,SEITZ02,N,255,18.0,Other Clean Hard Fill,95,TriAxle
171936,2026-03-10T13:49:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,JDH04,N,87,11.0,Broken Concrete,93,Axle 4_5
171937,2026-03-10T14:00:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,JDH05,N,88,11.0,Broken Concrete,93,Axle 4_5
171938,2026-03-10T14:02:00,$120.00 ,"North Coast Concrete, Inc.",Day Dr. - Parma,Day Dr. - Parma,other clean hard fill,IN,2026,SEITZ04,N,258,18.0,Other Clean Hard Fill,95,TriAxle
171939,2026-03-10T14:03:00,$500.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,slop,IN,2026,SJS4,N,256,23.0,Slop,89,Hydrovac
171940,2026-03-10T14:16:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,CS002,N,17,11.0,Broken Concrete,93,Axle 4_5
171941,2026-03-10T14:25:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,PRATT806,N,156,11.0,Broken Concrete,93,Axle 4_5
171942,2026-03-10T14:30:00,$330.00 ,MREX,Warrior Club-Garden Bar (2776),2776,#57 recycled concrete,OUT,2026,DEV3,N,52,6.0,#57 Recycled Concrete,93,Axle 4_5
171943,2026-03-10T14:36:00,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill,IN,2026,DON08,N,208,18.0,Other Clean Hard Fill,106,Axle 4_5
171944,2026-03-10T14:37:00,$500.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,slop,IN,2026,MIL9117,N,247,23.0,Slop,89,Hydrovac
171945,2026-03-10T14:43:00,$120.00 ,North Coast Paving,Yard - Woodhill,Yard - Woodhill,other clean hard fill,IN,2026,NCPAV07,N,257,18.0,Other Clean Hard Fill,96,TriAxle
171946,2026-03-10T14:48:00,$120.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,broken concrete,IN,2026,HEL2,N,252,11.0,Broken Concrete,89,TriAxle
171947,2026-03-10T14:49:00,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 3311 W.73rd St.,VA Hospital - 3311 W.73rd St.,other clean hard fill,IN,2026,SEITZ02,N,255,18.0,Other Clean Hard Fill,95,TriAxle
171948,2026-03-10T14:51:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,JDH04,N,87,11.0,Broken Concrete,93,Axle 4_5
171949,2026-03-10T15:36:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,JDH05,N,88,11.0,Broken Concrete,93,Axle 4_5
171950,2026-03-10T15:49:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,CS002,N,17,11.0,Broken Concrete,93,Axle 4_5
171951,2026-03-10T15:54:00,$165.00 ,MREX,HKK Multifamily (2774),2774,broken concrete,IN,2026,PRATT806,N,156,11.0,Broken Concrete,93,Axle 4_5
171952,2026-03-10T16:11:00,$66.00 ,MREX,Warrior Club-Garden Bar (2776),2776,sand (pre-screened),IN,2026,DEV3,N,52,,,93,Axle 4_5
171953,2026-03-11T10:47:00,$120.00 ,Mike Coates Construction Co.,RTA,RTA,other clean hard fill,IN,2026,MIKE111,N,207,18.0,Other Clean Hard Fill,88,TriAxle
171954,2026-03-11T10:56:00,$120.00 ,Don Wartko Construction,Brecksville,Brecksville,other clean hard fill,IN,2026,TK084,N,68,18.0,Other Clean Hard Fill,49,TriAxle
171955,2026-03-11T11:53:00,$120.00 ,Mike Coates Construction Co.,RTA,RTA,other clean hard fill,IN,2026,MIKE111,N,207,18.0,Other Clean Hard Fill,88,TriAxle
171956,2026-03-11T12:07:00,$500.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,slop,IN,2026,SJS4,N,256,23.0,Slop,89,Hydrovac
171957,2026-03-11T12:13:00,$500.00 ,Don Wartko Construction,Brecksville,Brecksville,slop,IN,2026,TK086,N,70,23.0,Slop,49,Hydrovac
171958,2026-03-11T12:45:00,$500.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,slop,IN,2026,MIL9117,N,247,23.0,Slop,89,Hydrovac
171959,2026-03-11T13:03:00,$75.00 ,"North Coast Concrete, Inc.",93rd & Buckeye,93rd & Buckeye,other clean hard fill,IN,2026,NC2,N,145,18.0,Other Clean Hard Fill,95,Axle 1
171960,2026-03-11T13:37:00,$75.00 ,Petty Group LLC,Thistledown Racino (7542),7542,broken concrete,IN,2026,PG7088,N,259,11.0,Broken Concrete,106,Axle 1
171961,2026-03-11T13:47:00,$75.00 ,"North Coast Concrete, Inc.",93rd & Buckeye,93rd & Buckeye,other clean hard fill,IN,2026,NC2,N,145,18.0,Other Clean Hard Fill,95,Axle 1
171962,2026-03-11T13:49:00,$120.00 ,Mike Coates Construction Co.,RTA,RTA,other clean hard fill,IN,2026,MIKE111,N,207,18.0,Other Clean Hard Fill,88,TriAxle
171963,2026-03-11T14:24:00,$75.00 ,Petty Group LLC,Thistledown Racino (7542),7542,broken concrete,IN,2026,PG7088,N,259,11.0,Broken Concrete,106,Axle 1
171964,2026-03-11T14:32:00,$75.00 ,"North Coast Concrete, Inc.",93rd & Buckeye,93rd & Buckeye,other clean hard fill,IN,2026,NC2,N,145,18.0,Other Clean Hard Fill,95,Axle 1
171965,2026-03-11T14:57:00,$120.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,other clean hard fill,IN,2026,HEL2,N,252,18.0,Other Clean Hard Fill,89,TriAxle
171966,2026-03-11T15:14:00,$500.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,slop,IN,2026,MIL9117,N,247,23.0,Slop,89,Hydrovac
171967,2026-03-11T15:14:00,$75.00 ,"North Coast Concrete, Inc.",93rd & Buckeye,93rd & Buckeye,other clean hard fill,IN,2026,NC2,N,145,18.0,Other Clean Hard Fill,95,Axle 1
171968,2026-03-12T08:18:00,$75.00 ,"North Coast Concrete, Inc.",93rd & Buckeye,93rd & Buckeye,other clean hard fill,IN,2026,NC2,N,145,18.0,Other Clean Hard Fill,95,Axle 1
171969,2026-03-12T09:07:00,$75.00 ,"North Coast Concrete, Inc.",93rd & Buckeye,93rd & Buckeye,other clean hard fill,IN,2026,NC2,N,145,18.0,Other Clean Hard Fill,95,Axle 1
171970,2026-03-12T09:11:00,$75.00 ,Credit Card Sales,Credit-Fields Corners Construction,Credit-Fields Corners Construction,broken concrete,IN,2026,FIELD1,N,260,11.0,Broken Concrete,40,Axle 1
171971,2026-03-12T09:13:00,$120.00 ,Don Wartko Construction,Brecksville,Brecksville,other clean hard fill,IN,2026,TK084,N,68,18.0,Other Clean Hard Fill,49,TriAxle
171972,2026-03-12T09:20:00,$165.00 ,MREX,FlexJet HR Dept. (2663),2663,other clean hard fill,IN,2026,JDH05,N,88,18.0,Other Clean Hard Fill,93,Axle 4_5
171973,2026-03-12T09:53:00,$75.00 ,"North Coast Concrete, Inc.",93rd & Buckeye,93rd & Buckeye,other clean hard fill,IN,2026,NC2,N,145,18.0,Other Clean Hard Fill,95,Axle 1
171974,2026-03-12T10:02:00,$165.00 ,MREX,FlexJet HR Dept. (2663),2663,other clean hard fill,IN,2026,MAK21,N,237,18.0,Other Clean Hard Fill,93,Axle 4_5
171975,2026-03-12T10:04:00,$165.00 ,MREX,FlexJet HR Dept. (2663),2663,other clean hard fill,IN,2026,RHT247,N,161,18.0,Other Clean Hard Fill,93,Axle 4_5
171976,2026-03-12T10:41:00,$75.00 ,"North Coast Concrete, Inc.",93rd & Buckeye,93rd & Buckeye,other clean hard fill,IN,2026,NC2,N,145,18.0,Other Clean Hard Fill,95,Axle 1
171977,2026-03-12T10:42:00,$165.00 ,MREX,FlexJet HR Dept. (2663),2663,other clean hard fill,IN,2026,DON02,N,234,18.0,Other Clean Hard Fill,93,Axle 4_5
171978,2026-03-12T11:23:00,$75.00 ,"North Coast Concrete, Inc.",93rd & Buckeye,93rd & Buckeye,other clean hard fill,IN,2026,NC2,N,145,18.0,Other Clean Hard Fill,95,Axle 1
171979,2026-03-12T11:38:00,$165.00 ,MREX,FlexJet HR Dept. (2663),2663,other clean hard fill,IN,2026,JDH05,N,88,18.0,Other Clean Hard Fill,93,Axle 4_5
171980,2026-03-12T12:04:00,$165.00 ,MREX,FlexJet HR Dept. (2663),2663,other clean hard fill,IN,2026,DEV3,N,52,18.0,Other Clean Hard Fill,93,Axle 4_5
171981,2026-03-12T12:09:00,$75.00 ,"North Coast Concrete, Inc.",93rd & Buckeye,93rd & Buckeye,other clean hard fill,IN,2026,NC2,N,145,18.0,Other Clean Hard Fill,95,Axle 1
