id,ticket_number,ticket_year,ticket_sequence,direction,created_at,job_id,job_code_snapshot,job_name_snapshot,customer_snapshot,truck_id,truck_number_snapshot,material_id,material_name_snapshot,quantity,unit,notes,pdf_path,pdf_blob,tax_exempt,cost,active,modified_to_id
3931,DT-2026-001259,2026,1259,IN,2026-03-02T10:36:00,3608.0,2720,Woodhill Roads PH1 (2720),Petty Group LLC,54.0,DEV5,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
3932,DT-2026-001260,2026,1260,IN,2026-03-02T10:40:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,77.0,FP27,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3933,DT-2026-001261,2026,1261,IN,2026-03-02T10:41:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,52.0,DEV3,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3934,DT-2026-001262,2026,1262,IN,2026-03-02T10:49:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,49.0,DEV11,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3935,DT-2026-001263,2026,1263,IN,2026-03-02T11:05:00,,Bedford,Bedford,Shook Construction Co.,163.0,RL10,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
3936,DT-2026-001264,2026,1264,IN,2026-03-02T11:06:00,3608.0,2720,Woodhill Roads PH1 (2720),Petty Group LLC,208.0,DON08,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3937,DT-2026-001265,2026,1265,IN,2026-03-02T11:32:00,3608.0,2720,Woodhill Roads PH1 (2720),Petty Group LLC,48.0,DEV10,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
3938,DT-2026-001266,2026,1266,IN,2026-03-02T11:35:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,77.0,FP27,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3939,DT-2026-001267,2026,1267,IN,2026-03-02T11:42:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,49.0,DEV11,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3940,DT-2026-001268,2026,1268,IN,2026-03-02T12:15:00,,Bedford,Bedford,Shook Construction Co.,163.0,RL10,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
3941,DT-2026-001269,2026,1269,IN,2026-03-02T12:35:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,77.0,FP27,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3942,DT-2026-001270,2026,1270,IN,2026-03-02T12:46:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,49.0,DEV11,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3943,DT-2026-001271,2026,1271,IN,2026-03-02T13:00:00,3608.0,2720,Woodhill Roads PH1 (2720),Petty Group LLC,208.0,DON08,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3944,DT-2026-001272,2026,1272,IN,2026-03-02T13:21:00,,Bedford,Bedford,Shook Construction Co.,163.0,RL10,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
3945,DT-2026-001273,2026,1273,IN,2026-03-02T13:32:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,77.0,FP27,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3946,DT-2026-001274,2026,1274,IN,2026-03-02T13:38:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,49.0,DEV11,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3947,DT-2026-001275,2026,1275,IN,2026-03-02T13:45:00,3608.0,2720,Woodhill Roads PH1 (2720),Petty Group LLC,54.0,DEV5,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
3948,DT-2026-001276,2026,1276,IN,2026-03-02T13:59:00,,Brecksville,Brecksville,Don Wartko Construction,68.0,TK084,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,120.0,True,
3949,DT-2026-001277,2026,1277,IN,2026-03-02T14:25:00,,Bedford,Bedford,Shook Construction Co.,163.0,RL10,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
3950,DT-2026-001278,2026,1278,IN,2026-03-02T14:28:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,77.0,FP27,19.0,Rubble,1.0,Load,,,,N,165.0,True,
3951,DT-2026-001279,2026,1279,IN,2026-03-02T14:29:00,3608.0,2720,Woodhill Roads PH1 (2720),Petty Group LLC,48.0,DEV10,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
3952,DT-2026-001280,2026,1280,IN,2026-03-02T14:35:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,49.0,DEV11,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3953,DT-2026-001281,2026,1281,IN,2026-03-02T15:22:00,3608.0,2720,Woodhill Roads PH1 (2720),Petty Group LLC,208.0,DON08,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
3954,DT-2026-001282,2026,1282,IN,2026-03-02T15:23:00,,Bedford,Bedford,Shook Construction Co.,163.0,RL10,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
3955,DT-2026-001283,2026,1283,IN,2026-03-02T15:40:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,77.0,FP27,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3956,DT-2026-001284,2026,1284,IN,2026-03-02T15:48:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,49.0,DEV11,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3957,DT-2026-001285,2026,1285,IN,2026-03-02T16:12:00,4010.0,7443,Lorain Correctional (7443),MREX,52.0,DEV3,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,Y,165.0,True,
3958,DT-2026-001286,2026,1286,IN,2026-03-03T07:30:00,3608.0,2720,Woodhill Roads PH1 (2720),Petty Group LLC,208.0,DON08,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
3959,DT-2026-001287,2026,1287,OUT,2026-03-03T07:31:00,3608.0,2720,Woodhill Roads PH1 (2720),Petty Group LLC,208.0,DON08,21.0,sand (screened),1.0,Load,,,,N,198.0,True,
3960,DT-2026-001288,2026,1288,IN,2026-03-03T07:39:00,3608.0,2720,Woodhill Roads PH1 (2720),Petty Group LLC,234.0,DON02,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
3961,DT-2026-001289,2026,1289,IN,2026-03-03T07:49:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,49.0,DEV11,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3962,DT-2026-001290,2026,1290,IN,2026-03-03T07:50:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,54.0,DEV5,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3963,DT-2026-001291,2026,1291,IN,2026-03-03T07:57:00,4457.0,2774,HKK Multifamily (2774),MREX,48.0,DEV10,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3964,DT-2026-001292,2026,1292,IN,2026-03-03T08:24:00,4457.0,2774,HKK Multifamily (2774),MREX,88.0,JDH05,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3965,DT-2026-001293,2026,1293,IN,2026-03-03T08:55:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,54.0,DEV5,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3966,DT-2026-001294,2026,1294,IN,2026-03-03T09:04:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,49.0,DEV11,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3967,DT-2026-001295,2026,1295,OUT,2026-03-03T09:11:00,,Lee Rd.,Lee Rd.,"Miller Pipeline, LLC",246.0,MIL7410,21.0,sand (screened),1.0,Load,,,,N,144.0,True,
3968,DT-2026-001296,2026,1296,IN,2026-03-03T09:21:00,3608.0,2720,Woodhill Roads PH1 (2720),Petty Group LLC,234.0,DON02,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
3969,DT-2026-001297,2026,1297,IN,2026-03-03T09:26:00,,Job #3853,Job #3853,"Middleton Mechanical, LLC",242.0,OHIO1,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,75.0,True,
3970,DT-2026-001298,2026,1298,IN,2026-03-03T09:38:00,4457.0,2774,HKK Multifamily (2774),MREX,48.0,DEV10,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3971,DT-2026-001299,2026,1299,OUT,2026-03-03T09:46:00,,Lee Rd.,Lee Rd.,"Miller Pipeline, LLC",246.0,MIL7410,3.0,#304 Limestone,1.0,Load,,,,N,560.0,True,
3972,DT-2026-001300,2026,1300,IN,2026-03-03T09:47:00,,Brecksville,Brecksville,Don Wartko Construction,68.0,TK084,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,120.0,True,
3973,DT-2026-001301,2026,1301,OUT,2026-03-03T09:47:00,,Becksville,Becksville,Don Wartko Construction,68.0,TK084,3.0,#304 Limestone,1.0,Load,,,,N,560.0,True,
3974,DT-2026-001302,2026,1302,IN,2026-03-03T09:49:00,3608.0,2720,Woodhill Roads PH1 (2720),Petty Group LLC,208.0,DON08,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
3975,DT-2026-001303,2026,1303,IN,2026-03-03T09:54:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,54.0,DEV5,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3976,DT-2026-001304,2026,1304,IN,2026-03-03T09:57:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,49.0,DEV11,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3977,DT-2026-001305,2026,1305,IN,2026-03-03T10:06:00,4457.0,2774,HKK Multifamily (2774),MREX,88.0,JDH05,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3978,DT-2026-001306,2026,1306,IN,2026-03-03T10:30:00,,RTA,RTA,Mike Coates Construction Co.,207.0,MIKE111,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,120.0,True,
3979,DT-2026-001307,2026,1307,IN,2026-03-03T10:40:00,4457.0,2774,HKK Multifamily (2774),MREX,48.0,DEV10,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3980,DT-2026-001308,2026,1308,IN,2026-03-03T10:58:00,3574.0,2596,Woodhill Station E. PH3 (2596),Petty Group LLC,234.0,DON02,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
3981,DT-2026-001309,2026,1309,IN,2026-03-03T11:00:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,49.0,DEV11,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3982,DT-2026-001310,2026,1310,IN,2026-03-03T11:01:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,54.0,DEV5,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3983,DT-2026-001311,2026,1311,IN,2026-03-03T11:21:00,,Brecksville,Brecksville,Don Wartko Construction,68.0,TK084,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,120.0,True,
3984,DT-2026-001312,2026,1312,OUT,2026-03-03T11:22:00,,Becksville,Becksville,Don Wartko Construction,68.0,TK084,3.0,#304 Limestone,1.0,Load,,,,N,560.0,True,
3985,DT-2026-001313,2026,1313,IN,2026-03-03T11:25:00,3574.0,2596,Woodhill Station E. PH3 (2596),Petty Group LLC,208.0,DON08,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
3986,DT-2026-001314,2026,1314,IN,2026-03-03T11:27:00,4457.0,2774,HKK Multifamily (2774),MREX,88.0,JDH05,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3987,DT-2026-001315,2026,1315,IN,2026-03-03T11:37:00,4457.0,2774,HKK Multifamily (2774),MREX,48.0,DEV10,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3988,DT-2026-001316,2026,1316,IN,2026-03-03T11:45:00,,RTA,RTA,Mike Coates Construction Co.,207.0,MIKE111,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,120.0,True,
3989,DT-2026-001317,2026,1317,IN,2026-03-03T11:56:00,3574.0,2596,Woodhill Station E. PH3 (2596),Petty Group LLC,234.0,DON02,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
3990,DT-2026-001318,2026,1318,IN,2026-03-03T12:17:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,54.0,DEV5,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3991,DT-2026-001319,2026,1319,IN,2026-03-03T12:22:00,3574.0,2596,Woodhill Station E. PH3 (2596),Petty Group LLC,208.0,DON08,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
3992,DT-2026-001320,2026,1320,IN,2026-03-03T12:25:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,49.0,DEV11,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3993,DT-2026-001321,2026,1321,IN,2026-03-03T12:29:00,,Job #3853,Job #3853,"Middleton Mechanical, LLC",242.0,OHIO1,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,75.0,True,
3994,DT-2026-001322,2026,1322,IN,2026-03-03T12:47:00,4457.0,2774,HKK Multifamily (2774),MREX,48.0,DEV10,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3995,DT-2026-001323,2026,1323,IN,2026-03-03T12:48:00,3574.0,2596,Woodhill Station E. PH3 (2596),Petty Group LLC,234.0,DON02,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
3996,DT-2026-001324,2026,1324,IN,2026-03-03T12:56:00,,Brecksville,Brecksville,Don Wartko Construction,68.0,TK084,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,120.0,True,
3997,DT-2026-001325,2026,1325,IN,2026-03-03T13:10:00,,Lee Rd.,Lee Rd.,"Miller Pipeline, LLC",247.0,MIL9117,23.0,Slop,1.0,Load,,,,N,500.0,True,
3998,DT-2026-001326,2026,1326,IN,2026-03-03T13:25:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,54.0,DEV5,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
3999,DT-2026-001327,2026,1327,IN,2026-03-03T13:27:00,4145.0,15335,HKK Multifamily (15335),Eagle Abatement,49.0,DEV11,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
4000,DT-2026-001328,2026,1328,IN,2026-03-03T13:29:00,3574.0,2596,Woodhill Station E. PH3 (2596),Petty Group LLC,208.0,DON08,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
4001,DT-2026-001329,2026,1329,IN,2026-03-03T13:44:00,3574.0,2596,Woodhill Station E. PH3 (2596),Petty Group LLC,234.0,DON02,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
4002,DT-2026-001330,2026,1330,IN,2026-03-03T13:51:00,,Job #3853,Job #3853,"Middleton Mechanical, LLC",242.0,OHIO1,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,75.0,True,
4003,DT-2026-001331,2026,1331,IN,2026-03-03T13:52:00,,RTA,RTA,Mike Coates Construction Co.,207.0,MIKE111,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,120.0,True,
4004,DT-2026-001332,2026,1332,IN,2026-03-03T13:55:00,4457.0,2774,HKK Multifamily (2774),MREX,48.0,DEV10,11.0,Broken Concrete,1.0,Load,,,,N,165.0,True,
