Ticket #,Date,Time,Truck #,Trucksize, $ ,Customer Name,job_name_clean,job code,material_clean,final_direction,Year,date_time,Truck #_clean
171132,2026-02-17,9:25 AM,jdh05,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T09:25:00,jdh05
171133,2026-02-17,10:05 AM,rht247,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T10:05:00,rht247
171134,2026-02-17,10:05 AM,me7207,Semi,$195.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T10:05:00,me7207
171135,2026-02-17,10:31 AM,dev3,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T10:31:00,dev3
171136,2026-02-17,10:32 AM,dev11,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T10:32:00,dev11
171137,2026-02-17,10:50 AM,jdh05,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T10:50:00,jdh05
171138,2026-02-17,11:12 AM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-17T11:12:00,dev10
171139,2026-02-17,11:13 AM,dev10,Axle 4_5,$198.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,sand (screened),OUT,2026,2026-02-17T11:13:00,dev10
171140,2026-02-17,11:19 AM,me7207,Semi,$195.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T11:19:00,me7207
171141,2026-02-17,11:49 AM,rht247,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T11:49:00,rht247
171142,2026-02-17,11:51 AM,dev3,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T11:51:00,dev3
171143,2026-02-17,11:57 AM,dev11,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T11:57:00,dev11
171144,2026-02-17,12:07 PM,jdh05,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T12:07:00,jdh05
171145,2026-02-17,12:31 PM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-17T12:31:00,dev10
171146,2026-02-17,12:31 PM,dev10,Axle 4_5,$198.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,sand (screened),OUT,2026,2026-02-17T12:31:00,dev10
171147,2026-02-17,12:44 PM,me7207,Semi,$195.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T12:44:00,me7207
171148,2026-02-17,12:59 PM,dev3,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T12:59:00,dev3
171149,2026-02-17,1:03 PM,dev11,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T13:03:00,dev11
171150,2026-02-17,1:15 PM,rht247,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T13:15:00,rht247
171151,2026-02-17,1:22 PM,jdh05,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T13:22:00,jdh05
171152,2026-02-17,1:48 PM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-17T13:48:00,dev10
171153,2026-02-17,1:49 PM,dev10,Axle 4_5,$198.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,sand (screened),OUT,2026,2026-02-17T13:49:00,dev10
171154,2026-02-17,2:01 PM,me7207,Semi,$195.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T14:01:00,me7207
171155,2026-02-17,2:09 PM,dev3,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T14:09:00,dev3
171156,2026-02-17,2:19 PM,dev11,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T14:19:00,dev11
171157,2026-02-17,2:31 PM,rht247,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T14:31:00,rht247
171158,2026-02-17,3:01 PM,jdh05,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T15:01:00,jdh05
171159,2026-02-17,3:10 PM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-17T15:10:00,dev10
171160,2026-02-17,3:11 PM,dev10,Axle 4_5,$198.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,sand (screened),OUT,2026,2026-02-17T15:11:00,dev10
171161,2026-02-17,3:31 PM,me7207,Semi,$195.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T15:31:00,me7207
171162,2026-02-17,3:35 PM,dev3,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T15:35:00,dev3
171163,2026-02-17,3:49 PM,dev11,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T15:49:00,dev11
171164,2026-02-17,4:02 PM,rht247,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T16:02:00,rht247
171165,2026-02-17,4:09 PM,jdh05,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-17T16:09:00,jdh05
171166,2026-02-17,4:23 PM,dev5,Axle 4_5,$165.00 ,Petty Group LLC,W. 26th Apartments (2743),2743,other clean hard fill (rubble & mixed material),IN,2026,2026-02-17T16:23:00,dev5
171167,2026-02-17,4:27 PM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-17T16:27:00,dev10
171168,2026-02-18,7:40 AM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-18T07:40:00,dev10
171169,2026-02-18,8:15 AM,me7207,Semi,$195.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-18T08:15:00,me7207
171170,2026-02-18,8:19 AM,jdh05,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-18T08:19:00,jdh05
171171,2026-02-18,8:23 AM,mid906,Axle 1,$75.00 ,"Middleton Mechanical, LLC",Job #3853,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-18T08:23:00,mid906
171172,2026-02-18,8:30 AM,rht247,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-18T08:30:00,rht247
171173,2026-02-18,9:04 AM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-18T09:04:00,dev10
171174,2026-02-18,9:23 AM,dev3,Axle 4_5,$66.00 ,Petty Group LLC,W. 26th Apartments (2743),2743,bulk sand (pre-screened) IN,IN,2026,2026-02-18T09:23:00,dev3
171175,2026-02-18,9:35 AM,jdh05,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-18T09:35:00,jdh05
171176,2026-02-18,9:43 AM,me7207,Semi,$195.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-18T09:43:00,me7207
171177,2026-02-18,9:49 AM,rht247,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-18T09:49:00,rht247
171178,2026-02-18,9:54 AM,br247,TriAxle,$120.00 ,North Coast Paving,JCU,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-18T09:54:00,br247
171179,2026-02-18,9:56 AM,cj4951,Axle 4_5,$165.00 ,North Coast Paving,JCU,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-18T09:56:00,cj4951
171180,2026-02-18,10:11 AM,dev11,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-18T10:11:00,dev11
171181,2026-02-18,10:19 AM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-18T10:19:00,dev10
171182,2026-02-18,10:19 AM,dev10,Axle 4_5,$198.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,sand (screened),OUT,2026,2026-02-18T10:19:00,dev10
171183,2026-02-18,10:42 AM,dev5,Axle 4_5,$165.00 ,Petty Group LLC,W. 26th Apartments (2743),2743,other clean hard fill (rubble & mixed material),IN,2026,2026-02-18T10:42:00,dev5
171184,2026-02-18,10:57 AM,me7207,Semi,$195.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-18T10:57:00,me7207
171185,2026-02-18,11:07 AM,jdh05,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-18T11:07:00,jdh05
171186,2026-02-18,11:21 AM,rht247,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-18T11:21:00,rht247
171187,2026-02-18,11:33 AM,dev11,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-18T11:33:00,dev11
171188,2026-02-18,11:39 AM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-18T11:39:00,dev10
171189,2026-02-18,11:40 AM,dev10,Axle 4_5,$198.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,sand (screened),OUT,2026,2026-02-18T11:40:00,dev10
171190,2026-02-18,12:25 PM,jdh05,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-18T12:25:00,jdh05
171191,2026-02-18,12:49 PM,dev11,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-18T12:49:00,dev11
171192,2026-02-18,12:52 PM,dev5,Axle 4_5,$165.00 ,Petty Group LLC,W. 26th Apartments (2743),2743,other clean hard fill (rubble & mixed material),IN,2026,2026-02-18T12:52:00,dev5
171193,2026-02-18,12:55 PM,rht247,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-18T12:55:00,rht247
171194,2026-02-18,12:58 PM,dev3,Axle 4_5,$165.00 ,Petty Group LLC,W. 26th Apartments (2743),2743,other clean hard fill (rubble & mixed material),IN,2026,2026-02-18T12:58:00,dev3
171195,2026-02-18,1:20 PM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-18T13:20:00,dev10
171196,2026-02-18,1:20 PM,dev10,Axle 4_5,$198.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,sand (screened),OUT,2026,2026-02-18T13:20:00,dev10
171197,2026-02-18,2:13 PM,jdh05,Axle 4_5,$165.00 ,Eagle Abatement,Graham Center Demo (15345),15345,Broken Concrete,IN,2026,2026-02-18T14:13:00,jdh05
171198,2026-02-18,2:34 PM,dev3,Axle 4_5,$165.00 ,Petty Group LLC,W. 26th Apartments (2743),2743,other clean hard fill (rubble & mixed material),IN,2026,2026-02-18T14:34:00,dev3
171199,2026-02-18,2:34 PM,dev3,Axle 4_5,$198.00 ,Petty Group LLC,W.26th Apartments (2743),2743,sand (screened),OUT,2026,2026-02-18T14:34:00,dev3
171200,2026-02-18,2:40 PM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-18T14:40:00,dev10
171201,2026-02-18,3:59 PM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-18T15:59:00,dev10
171202,2026-02-18,3:59 PM,dev10,Axle 4_5,$198.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,sand (screened),OUT,2026,2026-02-18T15:59:00,dev10
171203,2026-02-19,7:53 AM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T07:53:00,dev10
171204,2026-02-19,8:19 AM,dev5,Axle 4_5,$165.00 ,Petty Group LLC,W. 26th Apartments (2743),2743,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T08:19:00,dev5
171205,2026-02-19,8:26 AM,dev3,Axle 4_5,$165.00 ,Petty Group LLC,W. 26th Apartments (2743),2743,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T08:26:00,dev3
171206,2026-02-19,8:36 AM,br247,TriAxle,$120.00 ,North Coast Paving,JCU,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T08:36:00,br247
171207,2026-02-19,8:40 AM,afab432,Axle 4_5,$165.00 ,North Coast Paving,JCU,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T08:40:00,afab432
171208,2026-02-19,8:44 AM,cj4951,Axle 4_5,$165.00 ,North Coast Paving,JCU,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T08:44:00,cj4951
171209,2026-02-19,9:14 AM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T09:14:00,dev10
171210,2026-02-19,9:56 AM,dev5,Axle 4_5,$165.00 ,Petty Group LLC,W. 26th Apartments (2743),2743,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T09:56:00,dev5
171211,2026-02-19,9:58 AM,dev3,Axle 4_5,$165.00 ,Petty Group LLC,W. 26th Apartments (2743),2743,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T09:58:00,dev3
171212,2026-02-19,10:29 AM,marra6,Axle 1,$500.00 ,"Marra Services, Inc.",Harvard/Denison Area,,Slop,IN,2026,2026-02-19T10:29:00,marra6
171213,2026-02-19,10:36 AM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T10:36:00,dev10
171214,2026-02-19,10:55 AM,br247,TriAxle,$120.00 ,North Coast Paving,JCU,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T10:55:00,br247
171215,2026-02-19,11:00 AM,cj4951,Axle 4_5,$165.00 ,North Coast Paving,JCU,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T11:00:00,cj4951
171216,2026-02-19,11:05 AM,dev3,Axle 4_5,$165.00 ,Petty Group LLC,W. 26th Apartments (2743),2743,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T11:05:00,dev3
171217,2026-02-19,11:05 AM,dev3,Axle 4_5,$308.00 ,Petty Group LLC,W.26th Apartments (2743),2743,#1&2 Recycled Concrete,OUT,2026,2026-02-19T11:05:00,dev3
171218,2026-02-19,11:19 AM,dev5,Axle 4_5,$165.00 ,Petty Group LLC,W. 26th Apartments (2743),2743,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T11:19:00,dev5
171219,2026-02-19,11:19 AM,dev5,Axle 4_5,$308.00 ,Petty Group LLC,W.26th Apartments (2743),2743,#1&2 Recycled Concrete,OUT,2026,2026-02-19T11:19:00,dev5
171220,2026-02-19,11:37 AM,afab432,Axle 4_5,$165.00 ,North Coast Paving,JCU,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T11:37:00,afab432
171221,2026-02-19,11:53 AM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T11:53:00,dev10
171222,2026-02-19,12:15 PM,dev3,Axle 4_5,$165.00 ,Petty Group LLC,W. 26th Apartments (2743),2743,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T12:15:00,dev3
171223,2026-02-19,12:37 PM,dev5,Axle 4_5,$165.00 ,Petty Group LLC,W. 26th Apartments (2743),2743,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T12:37:00,dev5
171224,2026-02-19,12:53 PM,cj4951,Axle 4_5,$165.00 ,North Coast Paving,JCU,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T12:53:00,cj4951
171225,2026-02-19,1:06 PM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T13:06:00,dev10
171226,2026-02-19,1:22 PM,br247,TriAxle,$120.00 ,North Coast Paving,JCU,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T13:22:00,br247
171227,2026-02-19,1:27 PM,afab432,Axle 4_5,$165.00 ,North Coast Paving,JCU,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T13:27:00,afab432
171228,2026-02-19,1:58 PM,dev3,Axle 4_5,$165.00 ,Petty Group LLC,W. 26th Apartments (2743),2743,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T13:58:00,dev3
171229,2026-02-19,2:23 PM,dev5,Axle 4_5,$165.00 ,Petty Group LLC,W. 26th Apartments (2743),2743,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T14:23:00,dev5
171230,2026-02-19,2:41 PM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T14:41:00,dev10
171231,2026-02-19,3:17 PM,br247,TriAxle,$120.00 ,North Coast Paving,JCU,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T15:17:00,br247
171232,2026-02-19,3:18 PM,dev3,Axle 4_5,$165.00 ,Petty Group LLC,W. 26th Apartments (2743),2743,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T15:18:00,dev3
171233,2026-02-19,3:33 PM,cj4951,Axle 4_5,$165.00 ,North Coast Paving,JCU,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T15:33:00,cj4951
171234,2026-02-19,3:35 PM,afab432,Axle 4_5,$165.00 ,North Coast Paving,JCU,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T15:35:00,afab432
171235,2026-02-19,3:42 PM,dev5,Axle 4_5,$165.00 ,Petty Group LLC,W. 26th Apartments (2743),2743,other clean hard fill (rubble & mixed material),IN,2026,2026-02-19T15:42:00,dev5
171236,2026-02-20,1:28 PM,tk057,Hydrovac,$500.00 ,Don Wartko Construction,Broadview Hts.,,Slop,IN,2026,2026-02-20T13:28:00,tk057
171237,2026-02-20,1:33 PM,mid904,Axle 1,$75.00 ,"Middleton Mechanical, LLC",Job #3853,,Broken Concrete,IN,2026,2026-02-20T13:33:00,mid904
171238,2026-02-23,7:43 AM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T07:43:00,dev10
171239,2026-02-23,7:43 AM,dev10,Axle 4_5,$198.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,sand (screened),OUT,2026,2026-02-23T07:43:00,dev10
171240,2026-02-23,7:51 AM,mak22,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T07:51:00,mak22
171241,2026-02-23,7:53 AM,dev5,Axle 4_5,$66.00 ,Petty Group LLC,W. 26th Apartments (2743),2743,bulk sand (pre-screened) IN,IN,2026,2026-02-23T07:53:00,dev5
171242,2026-02-23,8:01 AM,rl21,Axle 4_5,$165.00 ,Shook Construction Co. ,Bedford,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T08:01:00,rl21
171243,2026-02-23,8:06 AM,mal07,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T08:06:00,mal07
171244,2026-02-23,8:13 AM,rl12,Axle 4_5,$165.00 ,Shook Construction Co. ,Bedford,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T08:13:00,rl12
171245,2026-02-23,8:19 AM,rl14,Axle 4_5,$165.00 ,Shook Construction Co. ,Bedford,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T08:19:00,rl14
171246,2026-02-23,8:22 AM,dev3,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T08:22:00,dev3
171247,2026-02-23,8:32 AM,hag7,Tandem,$90.00 ,Shook Construction Co. ,Bedford,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T08:32:00,hag7
171248,2026-02-23,9:04 AM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T09:04:00,dev10
171249,2026-02-23,9:04 AM,rl21,Axle 4_5,$165.00 ,Shook Construction Co. ,Bedford,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T09:04:00,rl21
171250,2026-02-23,9:11 AM,mak22,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T09:11:00,mak22
171251,2026-02-23,9:18 AM,dev3,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T09:18:00,dev3
171252,2026-02-23,9:19 AM,rl12,Axle 4_5,$165.00 ,Shook Construction Co. ,Bedford,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T09:19:00,rl12
171253,2026-02-23,9:23 AM,rl14,Axle 4_5,$165.00 ,Shook Construction Co. ,Bedford,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T09:23:00,rl14
171254,2026-02-23,9:47 AM,dev5,Axle 4_5,$66.00 ,Petty Group LLC,W. 26th Apartments (2743),2743,bulk sand (pre-screened) IN,IN,2026,2026-02-23T09:47:00,dev5
171255,2026-02-23,9:47 AM,jeff333,Axle 4_5,$165.00 ,Shook Construction Co. ,Bedford,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T09:47:00,jeff333
171256,2026-02-23,9:47 AM,pet23,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T09:47:00,pet23
171257,2026-02-23,9:48 AM,hag7,Tandem,$90.00 ,Shook Construction Co. ,Bedford,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T09:48:00,hag7
171258,2026-02-23,9:56 AM,mal07,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T09:56:00,mal07
171259,2026-02-23,10:04 AM,rl21,Axle 4_5,$165.00 ,Shook Construction Co. ,Bedford,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T10:04:00,rl21
171260,2026-02-23,10:09 AM,mayes255,Axle 1,$90.00 ,Credit Card Sales,Credit - Mayes & Sons,,sand (screened),OUT,2026,2026-02-23T10:09:00,mayes255
171261,2026-02-23,10:13 AM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T10:13:00,dev10
171262,2026-02-23,10:14 AM,rht247,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T10:14:00,rht247
171263,2026-02-23,10:16 AM,butts155,Axle 1,$90.00 ,Credit Card Sales,Credit - Mayes & Sons,,sand (screened),OUT,2026,2026-02-23T10:16:00,butts155
171264,2026-02-23,10:17 AM,butts1,Axle 1,$90.00 ,Credit Card Sales,Credit - Mayes & Sons,,sand (screened),OUT,2026,2026-02-23T10:17:00,butts1
171265,2026-02-23,10:17 AM,butts155,Axle 1,$75.00 ,Credit Card Sales,Credit - Mayes & Sons,,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T10:17:00,butts155
171266,2026-02-23,10:20 AM,jdh05,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T10:20:00,jdh05
171267,2026-02-23,10:20 AM,mak22,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill (rubble & mixed material),IN,2026,2026-02-23T10:20:00,mak22
